Territory X Date,confirmed,recovered,death,cov_year,cov_month,cov_day,Continent_C,Continent_F,Continent_M,Continent_S,Continent_U,Pop_Bin_very low pop,Pop_Bin_low pop,Pop_Bin_high pop,Pop_Bin_very high pop
Thailand X 02/02/20,19,5,0,2020,2,2,0,0,0,1,0,0,0,0,1
Thailand X 02/03/20,19,5,0,2020,2,3,0,0,0,1,0,0,0,0,1
Thailand X 02/04/20,25,5,0,2020,2,4,0,0,0,1,0,0,0,0,1
Thailand X 02/05/20,25,5,0,2020,2,5,0,0,0,1,0,0,0,0,1
Thailand X 02/06/20,25,5,0,2020,2,6,0,0,0,1,0,0,0,0,1
Thailand X 02/07/20,25,5,0,2020,2,7,0,0,0,1,0,0,0,0,1
Thailand X 02/08/20,32,10,0,2020,2,8,0,0,0,1,0,0,0,0,1
Thailand X 02/09/20,32,10,0,2020,2,9,0,0,0,1,0,0,0,0,1
Thailand X 02/10/20,32,10,0,2020,2,10,0,0,0,1,0,0,0,0,1
Thailand X 02/11/20,33,10,0,2020,2,11,0,0,0,1,0,0,0,0,1
Thailand X 02/12/20,33,10,0,2020,2,12,0,0,0,1,0,0,0,0,1
Thailand X 02/13/20,33,12,0,2020,2,13,0,0,0,1,0,0,0,0,1
Thailand X 02/14/20,33,12,0,2020,2,14,0,0,0,1,0,0,0,0,1
Thailand X 02/15/20,33,12,0,2020,2,15,0,0,0,1,0,0,0,0,1
Thailand X 02/16/20,34,14,0,2020,2,16,0,0,0,1,0,0,0,0,1
Thailand X 02/17/20,35,15,0,2020,2,17,0,0,0,1,0,0,0,0,1
Thailand X 02/18/20,35,15,0,2020,2,18,0,0,0,1,0,0,0,0,1
Thailand X 02/19/20,35,15,0,2020,2,19,0,0,0,1,0,0,0,0,1
Thailand X 02/20/20,35,15,0,2020,2,20,0,0,0,1,0,0,0,0,1
Thailand X 02/21/20,35,17,0,2020,2,21,0,0,0,1,0,0,0,0,1
Thailand X 02/22/20,35,17,0,2020,2,22,0,0,0,1,0,0,0,0,1
Thailand X 02/23/20,35,21,0,2020,2,23,0,0,0,1,0,0,0,0,1
Thailand X 02/24/20,35,21,0,2020,2,24,0,0,0,1,0,0,0,0,1
Thailand X 02/25/20,37,22,0,2020,2,25,0,0,0,1,0,0,0,0,1
Thailand X 02/26/20,40,22,0,2020,2,26,0,0,0,1,0,0,0,0,1
Thailand X 02/27/20,40,22,0,2020,2,27,0,0,0,1,0,0,0,0,1
Thailand X 02/28/20,41,28,0,2020,2,28,0,0,0,1,0,0,0,0,1
Thailand X 02/29/20,42,28,0,2020,2,29,0,0,0,1,0,0,0,0,1
Thailand X 03/01/20,42,28,1,2020,3,1,0,0,0,1,0,0,0,0,1
Thailand X 03/02/20,43,31,1,2020,3,2,0,0,0,1,0,0,0,0,1
Thailand X 03/03/20,43,31,1,2020,3,3,0,0,0,1,0,0,0,0,1
Thailand X 03/04/20,43,31,1,2020,3,4,0,0,0,1,0,0,0,0,1
Thailand X 03/05/20,47,31,1,2020,3,5,0,0,0,1,0,0,0,0,1
Thailand X 03/06/20,48,31,1,2020,3,6,0,0,0,1,0,0,0,0,1
Thailand X 03/07/20,50,31,1,2020,3,7,0,0,0,1,0,0,0,0,1
Thailand X 03/08/20,50,31,1,2020,3,8,0,0,0,1,0,0,0,0,1
Thailand X 03/09/20,50,31,1,2020,3,9,0,0,0,1,0,0,0,0,1
Thailand X 03/10/20,53,33,1,2020,3,10,0,0,0,1,0,0,0,0,1
Thailand X 03/11/20,59,34,1,2020,3,11,0,0,0,1,0,0,0,0,1
Thailand X 03/12/20,70,34,1,2020,3,12,0,0,0,1,0,0,0,0,1
Thailand X 03/13/20,75,35,1,2020,3,13,0,0,0,1,0,0,0,0,1
Thailand X 03/14/20,82,35,1,2020,3,14,0,0,0,1,0,0,0,0,1
Thailand X 03/15/20,114,35,1,2020,3,15,0,0,0,1,0,0,0,0,1
Thailand X 03/16/20,147,35,1,2020,3,16,0,0,0,1,0,0,0,0,1
Thailand X 03/17/20,177,41,1,2020,3,17,0,0,0,1,0,0,0,0,1
Thailand X 03/18/20,212,42,1,2020,3,18,0,0,0,1,0,0,0,0,1
Thailand X 03/19/20,272,42,1,2020,3,19,0,0,0,1,0,0,0,0,1
Thailand X 03/20/20,322,42,1,2020,3,20,0,0,0,1,0,0,0,0,1
Thailand X 03/21/20,411,42,1,2020,3,21,0,0,0,1,0,0,0,0,1
Thailand X 03/22/20,599,44,1,2020,3,22,0,0,0,1,0,0,0,0,1
Thailand X 03/23/20,721,52,1,2020,3,23,0,0,0,1,0,0,0,0,1
Thailand X 03/24/20,827,52,4,2020,3,24,0,0,0,1,0,0,0,0,1
Thailand X 03/25/20,934,70,4,2020,3,25,0,0,0,1,0,0,0,0,1
Thailand X 03/26/20,1045,88,4,2020,3,26,0,0,0,1,0,0,0,0,1
Thailand X 03/27/20,1136,97,5,2020,3,27,0,0,0,1,0,0,0,0,1
Thailand X 03/28/20,1245,97,6,2020,3,28,0,0,0,1,0,0,0,0,1
Thailand X 03/29/20,1388,97,7,2020,3,29,0,0,0,1,0,0,0,0,1
Thailand X 03/30/20,1524,229,9,2020,3,30,0,0,0,1,0,0,0,0,1
Thailand X 03/31/20,1651,342,10,2020,3,31,0,0,0,1,0,0,0,0,1
Thailand X 04/01/20,1771,505,12,2020,4,1,0,0,0,1,0,0,0,0,1
Thailand X 04/02/20,1875,505,15,2020,4,2,0,0,0,1,0,0,0,0,1
Thailand X 04/03/20,1978,612,19,2020,4,3,0,0,0,1,0,0,0,0,1
Thailand X 04/04/20,2067,674,20,2020,4,4,0,0,0,1,0,0,0,0,1
Thailand X 04/05/20,2169,793,23,2020,4,5,0,0,0,1,0,0,0,0,1
Thailand X 04/06/20,2220,793,26,2020,4,6,0,0,0,1,0,0,0,0,1
Thailand X 04/07/20,2258,888,27,2020,4,7,0,0,0,1,0,0,0,0,1
Thailand X 04/08/20,2369,888,30,2020,4,8,0,0,0,1,0,0,0,0,1
Thailand X 04/09/20,2423,940,32,2020,4,9,0,0,0,1,0,0,0,0,1
Thailand X 04/10/20,2473,1013,33,2020,4,10,0,0,0,1,0,0,0,0,1
Thailand X 04/11/20,2518,1135,35,2020,4,11,0,0,0,1,0,0,0,0,1
Thailand X 04/12/20,2551,1218,38,2020,4,12,0,0,0,1,0,0,0,0,1
Thailand X 04/13/20,2579,1288,40,2020,4,13,0,0,0,1,0,0,0,0,1
Thailand X 04/14/20,2613,1405,41,2020,4,14,0,0,0,1,0,0,0,0,1
Thailand X 04/15/20,2643,1497,43,2020,4,15,0,0,0,1,0,0,0,0,1
Thailand X 04/16/20,2672,1593,46,2020,4,16,0,0,0,1,0,0,0,0,1
Thailand X 04/17/20,2700,1689,47,2020,4,17,0,0,0,1,0,0,0,0,1
Thailand X 04/18/20,2733,1787,47,2020,4,18,0,0,0,1,0,0,0,0,1
Thailand X 04/19/20,2765,1928,47,2020,4,19,0,0,0,1,0,0,0,0,1
Thailand X 04/20/20,2792,1999,47,2020,4,20,0,0,0,1,0,0,0,0,1
Thailand X 04/21/20,2811,2108,48,2020,4,21,0,0,0,1,0,0,0,0,1
Thailand X 04/22/20,2826,2352,49,2020,4,22,0,0,0,1,0,0,0,0,1
Thailand X 04/23/20,2839,2430,50,2020,4,23,0,0,0,1,0,0,0,0,1
Thailand X 04/24/20,2854,2490,50,2020,4,24,0,0,0,1,0,0,0,0,1
Thailand X 04/25/20,2907,2547,51,2020,4,25,0,0,0,1,0,0,0,0,1
Thailand X 04/26/20,2922,2594,51,2020,4,26,0,0,0,1,0,0,0,0,1
Thailand X 04/27/20,2931,2609,52,2020,4,27,0,0,0,1,0,0,0,0,1
Thailand X 04/28/20,2938,2652,54,2020,4,28,0,0,0,1,0,0,0,0,1
Thailand X 04/29/20,2947,2665,54,2020,4,29,0,0,0,1,0,0,0,0,1
Thailand X 04/30/20,2954,2684,54,2020,4,30,0,0,0,1,0,0,0,0,1
Thailand X 05/01/20,2960,2719,54,2020,5,1,0,0,0,1,0,0,0,0,1
Thailand X 05/02/20,2966,2732,54,2020,5,2,0,0,0,1,0,0,0,0,1
Thailand X 05/03/20,2969,2739,54,2020,5,3,0,0,0,1,0,0,0,0,1
Thailand X 05/04/20,2987,2740,54,2020,5,4,0,0,0,1,0,0,0,0,1
Thailand X 05/05/20,2988,2747,54,2020,5,5,0,0,0,1,0,0,0,0,1
Thailand X 05/06/20,2989,2761,55,2020,5,6,0,0,0,1,0,0,0,0,1
Thailand X 05/07/20,2992,2772,55,2020,5,7,0,0,0,1,0,0,0,0,1
Thailand X 05/08/20,3000,2784,55,2020,5,8,0,0,0,1,0,0,0,0,1
Thailand X 05/09/20,3004,2787,56,2020,5,9,0,0,0,1,0,0,0,0,1
Thailand X 05/10/20,3009,2794,56,2020,5,10,0,0,0,1,0,0,0,0,1
Thailand X 05/11/20,3015,2796,56,2020,5,11,0,0,0,1,0,0,0,0,1
Thailand X 05/12/20,3017,2798,56,2020,5,12,0,0,0,1,0,0,0,0,1
Thailand X 05/13/20,3017,2844,56,2020,5,13,0,0,0,1,0,0,0,0,1
Thailand X 05/14/20,3018,2850,56,2020,5,14,0,0,0,1,0,0,0,0,1
Thailand X 05/15/20,3025,2854,56,2020,5,15,0,0,0,1,0,0,0,0,1
Thailand X 05/16/20,3025,2855,56,2020,5,16,0,0,0,1,0,0,0,0,1
Thailand X 05/17/20,3028,2856,56,2020,5,17,0,0,0,1,0,0,0,0,1
Thailand X 05/18/20,3031,2857,56,2020,5,18,0,0,0,1,0,0,0,0,1
Thailand X 05/19/20,3033,2857,56,2020,5,19,0,0,0,1,0,0,0,0,1
Tajikistan X 01/22/20,0,0,0,2020,1,22,0,0,0,1,0,0,1,0,0
Tajikistan X 01/23/20,0,0,0,2020,1,23,0,0,0,1,0,0,1,0,0
Tajikistan X 01/24/20,0,0,0,2020,1,24,0,0,0,1,0,0,1,0,0
Tajikistan X 01/25/20,0,0,0,2020,1,25,0,0,0,1,0,0,1,0,0
Tajikistan X 01/26/20,0,0,0,2020,1,26,0,0,0,1,0,0,1,0,0
Tajikistan X 01/27/20,0,0,0,2020,1,27,0,0,0,1,0,0,1,0,0
Tajikistan X 01/28/20,0,0,0,2020,1,28,0,0,0,1,0,0,1,0,0
Tajikistan X 01/29/20,0,0,0,2020,1,29,0,0,0,1,0,0,1,0,0
Tajikistan X 01/30/20,0,0,0,2020,1,30,0,0,0,1,0,0,1,0,0
Tajikistan X 01/31/20,0,0,0,2020,1,31,0,0,0,1,0,0,1,0,0
Tajikistan X 02/01/20,0,0,0,2020,2,1,0,0,0,1,0,0,1,0,0
Tajikistan X 02/02/20,0,0,0,2020,2,2,0,0,0,1,0,0,1,0,0
Tajikistan X 02/03/20,0,0,0,2020,2,3,0,0,0,1,0,0,1,0,0
Tajikistan X 02/04/20,0,0,0,2020,2,4,0,0,0,1,0,0,1,0,0
Tajikistan X 02/05/20,0,0,0,2020,2,5,0,0,0,1,0,0,1,0,0
Tajikistan X 02/06/20,0,0,0,2020,2,6,0,0,0,1,0,0,1,0,0
Tajikistan X 02/07/20,0,0,0,2020,2,7,0,0,0,1,0,0,1,0,0
Tajikistan X 02/08/20,0,0,0,2020,2,8,0,0,0,1,0,0,1,0,0
Tajikistan X 02/09/20,0,0,0,2020,2,9,0,0,0,1,0,0,1,0,0
Tajikistan X 02/10/20,0,0,0,2020,2,10,0,0,0,1,0,0,1,0,0
Tajikistan X 02/11/20,0,0,0,2020,2,11,0,0,0,1,0,0,1,0,0
Tajikistan X 02/12/20,0,0,0,2020,2,12,0,0,0,1,0,0,1,0,0
Tajikistan X 02/13/20,0,0,0,2020,2,13,0,0,0,1,0,0,1,0,0
Tajikistan X 02/14/20,0,0,0,2020,2,14,0,0,0,1,0,0,1,0,0
Tajikistan X 02/15/20,0,0,0,2020,2,15,0,0,0,1,0,0,1,0,0
Tajikistan X 02/16/20,0,0,0,2020,2,16,0,0,0,1,0,0,1,0,0
Tajikistan X 02/17/20,0,0,0,2020,2,17,0,0,0,1,0,0,1,0,0
Tajikistan X 02/18/20,0,0,0,2020,2,18,0,0,0,1,0,0,1,0,0
Tajikistan X 02/19/20,0,0,0,2020,2,19,0,0,0,1,0,0,1,0,0
Tajikistan X 02/20/20,0,0,0,2020,2,20,0,0,0,1,0,0,1,0,0
Tajikistan X 02/21/20,0,0,0,2020,2,21,0,0,0,1,0,0,1,0,0
Tajikistan X 02/22/20,0,0,0,2020,2,22,0,0,0,1,0,0,1,0,0
Tajikistan X 02/23/20,0,0,0,2020,2,23,0,0,0,1,0,0,1,0,0
Tajikistan X 02/24/20,0,0,0,2020,2,24,0,0,0,1,0,0,1,0,0
Tajikistan X 02/25/20,0,0,0,2020,2,25,0,0,0,1,0,0,1,0,0
Tajikistan X 02/26/20,0,0,0,2020,2,26,0,0,0,1,0,0,1,0,0
Tajikistan X 02/27/20,0,0,0,2020,2,27,0,0,0,1,0,0,1,0,0
Tajikistan X 02/28/20,0,0,0,2020,2,28,0,0,0,1,0,0,1,0,0
Tajikistan X 02/29/20,0,0,0,2020,2,29,0,0,0,1,0,0,1,0,0
Tajikistan X 03/01/20,0,0,0,2020,3,1,0,0,0,1,0,0,1,0,0
Tajikistan X 03/02/20,0,0,0,2020,3,2,0,0,0,1,0,0,1,0,0
Tajikistan X 03/03/20,0,0,0,2020,3,3,0,0,0,1,0,0,1,0,0
Tajikistan X 03/04/20,0,0,0,2020,3,4,0,0,0,1,0,0,1,0,0
Tajikistan X 03/05/20,0,0,0,2020,3,5,0,0,0,1,0,0,1,0,0
Tajikistan X 03/06/20,0,0,0,2020,3,6,0,0,0,1,0,0,1,0,0
Tajikistan X 03/07/20,0,0,0,2020,3,7,0,0,0,1,0,0,1,0,0
Tajikistan X 03/08/20,0,0,0,2020,3,8,0,0,0,1,0,0,1,0,0
Tajikistan X 03/09/20,0,0,0,2020,3,9,0,0,0,1,0,0,1,0,0
Tajikistan X 03/10/20,0,0,0,2020,3,10,0,0,0,1,0,0,1,0,0
Tajikistan X 03/11/20,0,0,0,2020,3,11,0,0,0,1,0,0,1,0,0
Tajikistan X 03/12/20,0,0,0,2020,3,12,0,0,0,1,0,0,1,0,0
Tajikistan X 03/13/20,0,0,0,2020,3,13,0,0,0,1,0,0,1,0,0
Tajikistan X 03/14/20,0,0,0,2020,3,14,0,0,0,1,0,0,1,0,0
Tajikistan X 03/15/20,0,0,0,2020,3,15,0,0,0,1,0,0,1,0,0
Tajikistan X 03/16/20,0,0,0,2020,3,16,0,0,0,1,0,0,1,0,0
Tajikistan X 03/17/20,0,0,0,2020,3,17,0,0,0,1,0,0,1,0,0
Tajikistan X 03/18/20,0,0,0,2020,3,18,0,0,0,1,0,0,1,0,0
Tajikistan X 03/19/20,0,0,0,2020,3,19,0,0,0,1,0,0,1,0,0
Tajikistan X 03/20/20,0,0,0,2020,3,20,0,0,0,1,0,0,1,0,0
Tajikistan X 03/21/20,0,0,0,2020,3,21,0,0,0,1,0,0,1,0,0
Tajikistan X 03/22/20,0,0,0,2020,3,22,0,0,0,1,0,0,1,0,0
Tajikistan X 03/23/20,0,0,0,2020,3,23,0,0,0,1,0,0,1,0,0
Tajikistan X 03/24/20,0,0,0,2020,3,24,0,0,0,1,0,0,1,0,0
Tajikistan X 03/25/20,0,0,0,2020,3,25,0,0,0,1,0,0,1,0,0
Tajikistan X 03/26/20,0,0,0,2020,3,26,0,0,0,1,0,0,1,0,0
Tajikistan X 03/27/20,0,0,0,2020,3,27,0,0,0,1,0,0,1,0,0
Tajikistan X 03/28/20,0,0,0,2020,3,28,0,0,0,1,0,0,1,0,0
Tajikistan X 03/29/20,0,0,0,2020,3,29,0,0,0,1,0,0,1,0,0
Tajikistan X 03/30/20,0,0,0,2020,3,30,0,0,0,1,0,0,1,0,0
Tajikistan X 03/31/20,0,0,0,2020,3,31,0,0,0,1,0,0,1,0,0
Tajikistan X 04/01/20,0,0,0,2020,4,1,0,0,0,1,0,0,1,0,0
Tajikistan X 04/02/20,0,0,0,2020,4,2,0,0,0,1,0,0,1,0,0
Tajikistan X 04/03/20,0,0,0,2020,4,3,0,0,0,1,0,0,1,0,0
Tajikistan X 04/04/20,0,0,0,2020,4,4,0,0,0,1,0,0,1,0,0
Tajikistan X 04/05/20,0,0,0,2020,4,5,0,0,0,1,0,0,1,0,0
Tajikistan X 04/06/20,0,0,0,2020,4,6,0,0,0,1,0,0,1,0,0
Tajikistan X 04/07/20,0,0,0,2020,4,7,0,0,0,1,0,0,1,0,0
Tajikistan X 04/08/20,0,0,0,2020,4,8,0,0,0,1,0,0,1,0,0
Tajikistan X 04/09/20,0,0,0,2020,4,9,0,0,0,1,0,0,1,0,0
Tajikistan X 04/10/20,0,0,0,2020,4,10,0,0,0,1,0,0,1,0,0
Tajikistan X 04/11/20,0,0,0,2020,4,11,0,0,0,1,0,0,1,0,0
Tajikistan X 04/12/20,0,0,0,2020,4,12,0,0,0,1,0,0,1,0,0
Tajikistan X 04/13/20,0,0,0,2020,4,13,0,0,0,1,0,0,1,0,0
Tajikistan X 04/14/20,0,0,0,2020,4,14,0,0,0,1,0,0,1,0,0
Tajikistan X 04/15/20,0,0,0,2020,4,15,0,0,0,1,0,0,1,0,0
Tajikistan X 04/16/20,0,0,0,2020,4,16,0,0,0,1,0,0,1,0,0
Tajikistan X 04/17/20,0,0,0,2020,4,17,0,0,0,1,0,0,1,0,0
Tajikistan X 04/18/20,0,0,0,2020,4,18,0,0,0,1,0,0,1,0,0
Tajikistan X 04/19/20,0,0,0,2020,4,19,0,0,0,1,0,0,1,0,0
Tajikistan X 04/20/20,0,0,0,2020,4,20,0,0,0,1,0,0,1,0,0
Tajikistan X 04/21/20,0,0,0,2020,4,21,0,0,0,1,0,0,1,0,0
Tajikistan X 04/22/20,0,0,0,2020,4,22,0,0,0,1,0,0,1,0,0
Tajikistan X 04/23/20,0,0,0,2020,4,23,0,0,0,1,0,0,1,0,0
Tajikistan X 04/24/20,0,0,0,2020,4,24,0,0,0,1,0,0,1,0,0
Tajikistan X 04/25/20,0,0,0,2020,4,25,0,0,0,1,0,0,1,0,0
Tajikistan X 04/26/20,0,0,0,2020,4,26,0,0,0,1,0,0,1,0,0
Tajikistan X 04/27/20,0,0,0,2020,4,27,0,0,0,1,0,0,1,0,0
Tajikistan X 04/28/20,0,0,0,2020,4,28,0,0,0,1,0,0,1,0,0
Tajikistan X 04/29/20,0,0,0,2020,4,29,0,0,0,1,0,0,1,0,0
Tajikistan X 04/30/20,0,0,0,2020,4,30,0,0,0,1,0,0,1,0,0
Tajikistan X 05/01/20,0,0,0,2020,5,1,0,0,0,1,0,0,1,0,0
Tajikistan X 05/02/20,0,0,0,2020,5,2,0,0,0,1,0,0,1,0,0
Tajikistan X 05/03/20,0,0,0,2020,5,3,0,0,0,1,0,0,1,0,0
Tajikistan X 05/04/20,230,0,3,2020,5,4,0,0,0,1,0,0,1,0,0
Tajikistan X 05/05/20,293,0,5,2020,5,5,0,0,0,1,0,0,1,0,0
Tajikistan X 05/06/20,379,0,8,2020,5,6,0,0,0,1,0,0,1,0,0
Tajikistan X 05/07/20,461,0,12,2020,5,7,0,0,0,1,0,0,1,0,0
Tajikistan X 05/08/20,522,0,12,2020,5,8,0,0,0,1,0,0,1,0,0
Tajikistan X 05/09/20,612,0,20,2020,5,9,0,0,0,1,0,0,1,0,0
Tajikistan X 05/10/20,612,0,20,2020,5,10,0,0,0,1,0,0,1,0,0
Tajikistan X 05/11/20,661,0,21,2020,5,11,0,0,0,1,0,0,1,0,0
Tajikistan X 05/12/20,729,0,21,2020,5,12,0,0,0,1,0,0,1,0,0
Tajikistan X 05/13/20,801,0,23,2020,5,13,0,0,0,1,0,0,1,0,0
Tajikistan X 05/14/20,907,0,29,2020,5,14,0,0,0,1,0,0,1,0,0
Tajikistan X 05/15/20,1118,0,33,2020,5,15,0,0,0,1,0,0,1,0,0
Tajikistan X 05/16/20,1322,0,36,2020,5,16,0,0,0,1,0,0,1,0,0
Tajikistan X 05/17/20,1524,0,39,2020,5,17,0,0,0,1,0,0,1,0,0
Tajikistan X 05/18/20,1729,0,41,2020,5,18,0,0,0,1,0,0,1,0,0
Tajikistan X 05/19/20,1936,641,41,2020,5,19,0,0,0,1,0,0,1,0,0
Timor-Leste X 01/22/20,0,0,0,2020,1,22,0,0,0,1,0,0,0,1,0
Timor-Leste X 01/23/20,0,0,0,2020,1,23,0,0,0,1,0,0,0,1,0
Timor-Leste X 01/24/20,0,0,0,2020,1,24,0,0,0,1,0,0,0,1,0
Timor-Leste X 01/25/20,0,0,0,2020,1,25,0,0,0,1,0,0,0,1,0
Timor-Leste X 01/26/20,0,0,0,2020,1,26,0,0,0,1,0,0,0,1,0
Timor-Leste X 01/27/20,0,0,0,2020,1,27,0,0,0,1,0,0,0,1,0
Timor-Leste X 01/28/20,0,0,0,2020,1,28,0,0,0,1,0,0,0,1,0
Timor-Leste X 01/29/20,0,0,0,2020,1,29,0,0,0,1,0,0,0,1,0
Timor-Leste X 01/30/20,0,0,0,2020,1,30,0,0,0,1,0,0,0,1,0
Timor-Leste X 01/31/20,0,0,0,2020,1,31,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/01/20,0,0,0,2020,2,1,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/02/20,0,0,0,2020,2,2,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/03/20,0,0,0,2020,2,3,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/04/20,0,0,0,2020,2,4,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/05/20,0,0,0,2020,2,5,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/06/20,0,0,0,2020,2,6,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/07/20,0,0,0,2020,2,7,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/08/20,0,0,0,2020,2,8,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/09/20,0,0,0,2020,2,9,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/10/20,0,0,0,2020,2,10,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/11/20,0,0,0,2020,2,11,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/12/20,0,0,0,2020,2,12,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/13/20,0,0,0,2020,2,13,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/14/20,0,0,0,2020,2,14,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/15/20,0,0,0,2020,2,15,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/16/20,0,0,0,2020,2,16,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/17/20,0,0,0,2020,2,17,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/18/20,0,0,0,2020,2,18,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/19/20,0,0,0,2020,2,19,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/20/20,0,0,0,2020,2,20,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/21/20,0,0,0,2020,2,21,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/22/20,0,0,0,2020,2,22,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/23/20,0,0,0,2020,2,23,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/24/20,0,0,0,2020,2,24,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/25/20,0,0,0,2020,2,25,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/26/20,0,0,0,2020,2,26,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/27/20,0,0,0,2020,2,27,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/28/20,0,0,0,2020,2,28,0,0,0,1,0,0,0,1,0
Timor-Leste X 02/29/20,0,0,0,2020,2,29,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/01/20,0,0,0,2020,3,1,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/02/20,0,0,0,2020,3,2,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/03/20,0,0,0,2020,3,3,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/04/20,0,0,0,2020,3,4,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/05/20,0,0,0,2020,3,5,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/06/20,0,0,0,2020,3,6,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/07/20,0,0,0,2020,3,7,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/08/20,0,0,0,2020,3,8,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/09/20,0,0,0,2020,3,9,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/10/20,0,0,0,2020,3,10,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/11/20,0,0,0,2020,3,11,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/12/20,0,0,0,2020,3,12,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/13/20,0,0,0,2020,3,13,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/14/20,0,0,0,2020,3,14,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/15/20,0,0,0,2020,3,15,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/16/20,0,0,0,2020,3,16,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/17/20,0,0,0,2020,3,17,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/18/20,0,0,0,2020,3,18,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/19/20,0,0,0,2020,3,19,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/20/20,0,0,0,2020,3,20,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/21/20,1,0,0,2020,3,21,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/22/20,1,0,0,2020,3,22,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/23/20,1,0,0,2020,3,23,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/24/20,1,0,0,2020,3,24,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/25/20,1,0,0,2020,3,25,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/26/20,1,0,0,2020,3,26,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/27/20,1,0,0,2020,3,27,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/28/20,1,0,0,2020,3,28,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/29/20,1,0,0,2020,3,29,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/30/20,1,0,0,2020,3,30,0,0,0,1,0,0,0,1,0
Timor-Leste X 03/31/20,1,0,0,2020,3,31,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/01/20,1,0,0,2020,4,1,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/02/20,1,0,0,2020,4,2,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/03/20,1,0,0,2020,4,3,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/04/20,1,0,0,2020,4,4,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/05/20,1,0,0,2020,4,5,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/06/20,1,0,0,2020,4,6,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/07/20,1,0,0,2020,4,7,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/08/20,1,0,0,2020,4,8,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/09/20,1,0,0,2020,4,9,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/10/20,2,1,0,2020,4,10,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/11/20,2,1,0,2020,4,11,0,0,0,1,0,0,0,1,0
Timor-Leste X 04/12/20,2,1,0,2020,4,12,0,0,0,1,0,0,0,1,0
